Registration ID,Year,Month,County,Registration type,Engine type,Car registration count
11380,2010,May,Galway,New Irish Registrations,Hybrid,3
11381,2010,June,Galway,New Irish Registrations,Hybrid,4
11382,2010,July,Galway,New Irish Registrations,Hybrid,2
11383,2010,August,Galway,New Irish Registrations,Hybrid,4
11384,2010,October,Galway,New Irish Registrations,Hybrid,1
11385,2010,April,Galway,New Imports,Hybrid,1
11386,2010,January,Galway,Used Imports,Hybrid,2
11387,2010,February,Galway,Used Imports,Hybrid,3
11388,2010,March,Galway,Used Imports,Hybrid,6
11389,2010,April,Galway,Used Imports,Hybrid,2
11390,2010,May,Galway,Used Imports,Hybrid,3
11391,2010,June,Galway,Used Imports,Hybrid,2
11392,2010,August,Galway,Used Imports,Hybrid,3
11393,2010,October,Galway,Used Imports,Hybrid,2
11394,2010,November,Galway,Used Imports,Hybrid,1
11395,2010,January,Leitrim,New Irish Registrations,Non electric,66
11396,2010,February,Leitrim,New Irish Registrations,Non electric,60
11397,2010,March,Leitrim,New Irish Registrations,Non electric,54
11398,2010,April,Leitrim,New Irish Registrations,Non electric,51
11399,2010,May,Leitrim,New Irish Registrations,Non electric,39
11400,2010,June,Leitrim,New Irish Registrations,Non electric,50
11401,2010,July,Leitrim,New Irish Registrations,Non electric,25
11402,2010,August,Leitrim,New Irish Registrations,Non electric,26
11403,2010,September,Leitrim,New Irish Registrations,Non electric,17
11404,2010,October,Leitrim,New Irish Registrations,Non electric,12
11405,2010,November,Leitrim,New Irish Registrations,Non electric,6
11406,2010,January,Leitrim,New Imports,Non electric,1
11407,2010,February,Leitrim,New Imports,Non electric,2
11408,2010,March,Leitrim,New Imports,Non electric,2
11409,2010,April,Leitrim,New Imports,Non electric,3
11410,2010,May,Leitrim,New Imports,Non electric,1
11411,2010,June,Leitrim,New Imports,Non electric,1
11412,2010,July,Leitrim,New Imports,Non electric,2
11413,2010,October,Leitrim,New Imports,Non electric,1
11414,2010,January,Leitrim,Used Imports,Non electric,42
11415,2010,February,Leitrim,Used Imports,Non electric,48
11416,2010,March,Leitrim,Used Imports,Non electric,54
11417,2010,April,Leitrim,Used Imports,Non electric,54
11418,2010,May,Leitrim,Used Imports,Non electric,41
11419,2010,June,Leitrim,Used Imports,Non electric,58
11420,2010,July,Leitrim,Used Imports,Non electric,30
11421,2010,August,Leitrim,Used Imports,Non electric,51
11422,2010,September,Leitrim,Used Imports,Non electric,22
11423,2010,October,Leitrim,Used Imports,Non electric,30
11424,2010,November,Leitrim,Used Imports,Non electric,41
11425,2010,December,Leitrim,Used Imports,Non electric,18
11426,2010,April,Leitrim,New Imports,Hybrid,1
11427,2010,April,Leitrim,Used Imports,Hybrid,1
11428,2010,January,Mayo,New Irish Registrations,Non electric,321
11429,2010,February,Mayo,New Irish Registrations,Non electric,268
11430,2010,March,Mayo,New Irish Registrations,Non electric,320
11431,2010,April,Mayo,New Irish Registrations,Non electric,167
11432,2010,May,Mayo,New Irish Registrations,Non electric,181
11433,2010,June,Mayo,New Irish Registrations,Non electric,144
11434,2010,July,Mayo,New Irish Registrations,Non electric,135
11435,2010,August,Mayo,New Irish Registrations,Non electric,91
11436,2010,September,Mayo,New Irish Registrations,Non electric,105
11437,2010,October,Mayo,New Irish Registrations,Non electric,59
11438,2010,November,Mayo,New Irish Registrations,Non electric,21
11439,2010,December,Mayo,New Irish Registrations,Non electric,6
11440,2010,January,Mayo,New Imports,Non electric,11
11441,2010,February,Mayo,New Imports,Non electric,9
11442,2010,March,Mayo,New Imports,Non electric,9
11443,2010,April,Mayo,New Imports,Non electric,9
11444,2010,May,Mayo,New Imports,Non electric,8
11445,2010,June,Mayo,New Imports,Non electric,5
11446,2010,July,Mayo,New Imports,Non electric,3
11447,2010,August,Mayo,New Imports,Non electric,3
11448,2010,September,Mayo,New Imports,Non electric,3
11449,2010,October,Mayo,New Imports,Non electric,5
11450,2010,November,Mayo,New Imports,Non electric,1
11451,2010,January,Mayo,Used Imports,Non electric,123
11452,2010,February,Mayo,Used Imports,Non electric,144
11453,2010,March,Mayo,Used Imports,Non electric,157
11454,2010,April,Mayo,Used Imports,Non electric,159
11455,2010,May,Mayo,Used Imports,Non electric,148
11456,2010,June,Mayo,Used Imports,Non electric,151
11457,2010,July,Mayo,Used Imports,Non electric,128
11458,2010,August,Mayo,Used Imports,Non electric,138
11459,2010,September,Mayo,Used Imports,Non electric,116
11460,2010,October,Mayo,Used Imports,Non electric,100
11461,2010,November,Mayo,Used Imports,Non electric,156
11462,2010,December,Mayo,Used Imports,Non electric,62
11463,2010,February,Mayo,New Irish Registrations,Hybrid,1
11464,2010,March,Mayo,New Irish Registrations,Hybrid,1
11465,2010,May,Mayo,New Irish Registrations,Hybrid,2
11466,2010,July,Mayo,New Irish Registrations,Hybrid,1
11467,2010,August,Mayo,New Irish Registrations,Hybrid,1
11468,2010,June,Mayo,New Imports,Hybrid,1
11469,2010,January,Mayo,Used Imports,Hybrid,1
11470,2010,February,Mayo,Used Imports,Hybrid,1
11471,2010,March,Mayo,Used Imports,Hybrid,2
11472,2010,April,Mayo,Used Imports,Hybrid,1
11473,2010,May,Mayo,Used Imports,Hybrid,2
11474,2010,July,Mayo,Used Imports,Hybrid,1
11475,2010,October,Mayo,Used Imports,Hybrid,1
11476,2010,November,Mayo,Used Imports,Hybrid,1
11477,2010,January,Roscommon,New Irish Registrations,Non electric,179
11478,2010,February,Roscommon,New Irish Registrations,Non electric,152
11479,2010,March,Roscommon,New Irish Registrations,Non electric,163
11480,2010,April,Roscommon,New Irish Registrations,Non electric,106
11481,2010,May,Roscommon,New Irish Registrations,Non electric,106
11482,2010,June,Roscommon,New Irish Registrations,Non electric,83
11483,2010,July,Roscommon,New Irish Registrations,Non electric,66
11484,2010,August,Roscommon,New Irish Registrations,Non electric,58
11485,2010,September,Roscommon,New Irish Registrations,Non electric,51
11486,2010,October,Roscommon,New Irish Registrations,Non electric,45
11487,2010,November,Roscommon,New Irish Registrations,Non electric,14
11488,2010,December,Roscommon,New Irish Registrations,Non electric,5
11489,2010,January,Roscommon,New Imports,Non electric,2
11490,2010,February,Roscommon,New Imports,Non electric,4
11491,2010,March,Roscommon,New Imports,Non electric,3
11492,2010,April,Roscommon,New Imports,Non electric,2
11493,2010,May,Roscommon,New Imports,Non electric,2
11494,2010,January,Roscommon,Used Imports,Non electric,62
11495,2010,February,Roscommon,Used Imports,Non electric,66
11496,2010,March,Roscommon,Used Imports,Non electric,81
11497,2010,April,Roscommon,Used Imports,Non electric,70
11498,2010,May,Roscommon,Used Imports,Non electric,68
11499,2010,June,Roscommon,Used Imports,Non electric,54
11500,2010,July,Roscommon,Used Imports,Non electric,52
11501,2010,August,Roscommon,Used Imports,Non electric,81
11502,2010,September,Roscommon,Used Imports,Non electric,37
11503,2010,October,Roscommon,Used Imports,Non electric,54
11504,2010,November,Roscommon,Used Imports,Non electric,69
11505,2010,December,Roscommon,Used Imports,Non electric,34
11506,2010,January,Roscommon,New Irish Registrations,Hybrid,1
11507,2010,February,Roscommon,New Irish Registrations,Hybrid,1
11508,2010,May,Roscommon,Used Imports,Hybrid,1
11509,2010,June,Roscommon,Used Imports,Hybrid,1
11510,2010,December,Roscommon,Used Imports,Hybrid,1
11511,2010,January,Sligo,New Irish Registrations,Non electric,161
11512,2010,February,Sligo,New Irish Registrations,Non electric,138
11513,2010,March,Sligo,New Irish Registrations,Non electric,154
11514,2010,April,Sligo,New Irish Registrations,Non electric,98
11515,2010,May,Sligo,New Irish Registrations,Non electric,87
11516,2010,June,Sligo,New Irish Registrations,Non electric,101
11517,2010,July,Sligo,New Irish Registrations,Non electric,86
11518,2010,August,Sligo,New Irish Registrations,Non electric,62
11519,2010,September,Sligo,New Irish Registrations,Non electric,51
11520,2010,October,Sligo,New Irish Registrations,Non electric,48
11521,2010,November,Sligo,New Irish Registrations,Non electric,20
11522,2010,December,Sligo,New Irish Registrations,Non electric,9
11523,2010,January,Sligo,New Imports,Non electric,8
11524,2010,February,Sligo,New Imports,Non electric,5
11525,2010,March,Sligo,New Imports,Non electric,7
11526,2010,April,Sligo,New Imports,Non electric,3
11527,2010,May,Sligo,New Imports,Non electric,1
11528,2010,June,Sligo,New Imports,Non electric,3
11529,2010,July,Sligo,New Imports,Non electric,3
11530,2010,October,Sligo,New Imports,Non electric,1
11531,2010,November,Sligo,New Imports,Non electric,1
11532,2010,January,Sligo,Used Imports,Non electric,60
11533,2010,February,Sligo,Used Imports,Non electric,87
11534,2010,March,Sligo,Used Imports,Non electric,85
11535,2010,April,Sligo,Used Imports,Non electric,57
11536,2010,May,Sligo,Used Imports,Non electric,65
11537,2010,June,Sligo,Used Imports,Non electric,63
11538,2010,July,Sligo,Used Imports,Non electric,73
11539,2010,August,Sligo,Used Imports,Non electric,82
11540,2010,September,Sligo,Used Imports,Non electric,42
11541,2010,October,Sligo,Used Imports,Non electric,35
11542,2010,November,Sligo,Used Imports,Non electric,58
11543,2010,December,Sligo,Used Imports,Non electric,38
11544,2010,January,Sligo,New Irish Registrations,Hybrid,2
11545,2010,March,Sligo,New Irish Registrations,Hybrid,1
11546,2010,June,Sligo,New Irish Registrations,Hybrid,3
11547,2010,July,Sligo,New Irish Registrations,Hybrid,1
11548,2010,March,Sligo,New Imports,Hybrid,1
11549,2010,April,Sligo,Used Imports,Hybrid,1
11550,2010,August,Sligo,Used Imports,Hybrid,1
11551,2010,October,Sligo,Used Imports,Hybrid,2
11552,2010,January,Carlow,New Irish Registrations,Non electric,245
11553,2010,February,Carlow,New Irish Registrations,Non electric,177
11554,2010,March,Carlow,New Irish Registrations,Non electric,202
11555,2010,April,Carlow,New Irish Registrations,Non electric,88
11556,2010,May,Carlow,New Irish Registrations,Non electric,95
11557,2010,June,Carlow,New Irish Registrations,Non electric,88
11558,2010,July,Carlow,New Irish Registrations,Non electric,58
11559,2010,August,Carlow,New Irish Registrations,Non electric,56
11560,2010,September,Carlow,New Irish Registrations,Non electric,57
11561,2010,October,Carlow,New Irish Registrations,Non electric,30
11562,2010,November,Carlow,New Irish Registrations,Non electric,11
11563,2010,December,Carlow,New Irish Registrations,Non electric,7
11564,2010,January,Carlow,New Imports,Non electric,4
11565,2010,February,Carlow,New Imports,Non electric,3
11566,2010,March,Carlow,New Imports,Non electric,5
11567,2010,April,Carlow,New Imports,Non electric,3
11568,2010,May,Carlow,New Imports,Non electric,4
11569,2010,June,Carlow,New Imports,Non electric,4
11570,2010,July,Carlow,New Imports,Non electric,3
11571,2010,August,Carlow,New Imports,Non electric,3
11572,2010,October,Carlow,New Imports,Non electric,1
11573,2010,November,Carlow,New Imports,Non electric,1
11574,2010,January,Carlow,Used Imports,Non electric,42
11575,2010,February,Carlow,Used Imports,Non electric,39
11576,2010,March,Carlow,Used Imports,Non electric,49
11577,2010,April,Carlow,Used Imports,Non electric,42
11578,2010,May,Carlow,Used Imports,Non electric,35
11579,2010,June,Carlow,Used Imports,Non electric,42
11580,2010,July,Carlow,Used Imports,Non electric,43
11581,2010,August,Carlow,Used Imports,Non electric,46
11582,2010,September,Carlow,Used Imports,Non electric,18
11583,2010,October,Carlow,Used Imports,Non electric,43
11584,2010,November,Carlow,Used Imports,Non electric,38
11585,2010,December,Carlow,Used Imports,Non electric,17
11586,2010,January,Carlow,New Irish Registrations,Hybrid,2
11587,2010,March,Carlow,New Irish Registrations,Hybrid,2
11588,2010,August,Carlow,Used Imports,Hybrid,1
11589,2010,October,Carlow,Used Imports,Hybrid,1
11590,2010,January,Dublin,New Irish Registrations,Non electric,4939
11591,2010,February,Dublin,New Irish Registrations,Non electric,3615
11592,2010,March,Dublin,New Irish Registrations,Non electric,4831
11593,2010,April,Dublin,New Irish Registrations,Non electric,2688
11594,2010,May,Dublin,New Irish Registrations,Non electric,3143
11595,2010,June,Dublin,New Irish Registrations,Non electric,3572
11596,2010,July,Dublin,New Irish Registrations,Non electric,2337
11597,2010,August,Dublin,New Irish Registrations,Non electric,1867
11598,2010,September,Dublin,New Irish Registrations,Non electric,1589
11599,2010,October,Dublin,New Irish Registrations,Non electric,1180
11600,2010,November,Dublin,New Irish Registrations,Non electric,621
11601,2010,December,Dublin,New Irish Registrations,Non electric,156
11602,2010,January,Dublin,New Imports,Non electric,49
11603,2010,February,Dublin,New Imports,Non electric,58
11604,2010,March,Dublin,New Imports,Non electric,61
11605,2010,April,Dublin,New Imports,Non electric,45
11606,2010,May,Dublin,New Imports,Non electric,38
11607,2010,June,Dublin,New Imports,Non electric,34
11608,2010,July,Dublin,New Imports,Non electric,34
11609,2010,August,Dublin,New Imports,Non electric,22
11610,2010,September,Dublin,New Imports,Non electric,12
11611,2010,October,Dublin,New Imports,Non electric,21
11612,2010,November,Dublin,New Imports,Non electric,15
11613,2010,December,Dublin,New Imports,Non electric,10
11614,2010,January,Dublin,Used Imports,Non electric,690
11615,2010,February,Dublin,Used Imports,Non electric,923
11616,2010,March,Dublin,Used Imports,Non electric,971
11617,2010,April,Dublin,Used Imports,Non electric,816
11618,2010,May,Dublin,Used Imports,Non electric,758
11619,2010,June,Dublin,Used Imports,Non electric,765
11620,2010,July,Dublin,Used Imports,Non electric,756
11621,2010,August,Dublin,Used Imports,Non electric,910
11622,2010,September,Dublin,Used Imports,Non electric,498
11623,2010,October,Dublin,Used Imports,Non electric,505
11624,2010,November,Dublin,Used Imports,Non electric,706
11625,2010,December,Dublin,Used Imports,Non electric,393
11626,2010,March,Dublin,New Irish Registrations,Electric,1
11627,2010,May,Dublin,New Irish Registrations,Electric,6
11628,2010,June,Dublin,New Irish Registrations,Electric,8
11629,2010,November,Dublin,New Irish Registrations,Electric,2
11630,2010,January,Dublin,New Irish Registrations,Hybrid,46
11631,2010,February,Dublin,New Irish Registrations,Hybrid,31
11632,2010,March,Dublin,New Irish Registrations,Hybrid,45
11633,2010,April,Dublin,New Irish Registrations,Hybrid,38
11634,2010,May,Dublin,New Irish Registrations,Hybrid,36
11635,2010,June,Dublin,New Irish Registrations,Hybrid,35
11636,2010,July,Dublin,New Irish Registrations,Hybrid,25
11637,2010,August,Dublin,New Irish Registrations,Hybrid,21
11638,2010,September,Dublin,New Irish Registrations,Hybrid,16
11639,2010,October,Dublin,New Irish Registrations,Hybrid,19
11640,2010,November,Dublin,New Irish Registrations,Hybrid,7
11641,2010,December,Dublin,New Irish Registrations,Hybrid,4
11642,2010,January,Dublin,New Imports,Hybrid,1
11643,2010,February,Dublin,New Imports,Hybrid,6
11644,2010,March,Dublin,New Imports,Hybrid,6
11645,2010,April,Dublin,New Imports,Hybrid,1
11646,2010,May,Dublin,New Imports,Hybrid,2
11647,2010,June,Dublin,New Imports,Hybrid,2
11648,2010,July,Dublin,New Imports,Hybrid,1
11649,2010,August,Dublin,New Imports,Hybrid,1
11650,2010,September,Dublin,New Imports,Hybrid,1
11651,2010,November,Dublin,New Imports,Hybrid,1
11652,2010,January,Dublin,Used Imports,Hybrid,20
11653,2010,February,Dublin,Used Imports,Hybrid,26
11654,2010,March,Dublin,Used Imports,Hybrid,27
11655,2010,April,Dublin,Used Imports,Hybrid,20
11656,2010,May,Dublin,Used Imports,Hybrid,24
11657,2010,June,Dublin,Used Imports,Hybrid,22
11658,2010,July,Dublin,Used Imports,Hybrid,25
11659,2010,August,Dublin,Used Imports,Hybrid,19
11660,2010,September,Dublin,Used Imports,Hybrid,19
11661,2010,October,Dublin,Used Imports,Hybrid,17
11662,2010,November,Dublin,Used Imports,Hybrid,24
11663,2010,December,Dublin,Used Imports,Hybrid,19
11664,2010,January,Kildare,New Irish Registrations,Non electric,708
11665,2010,February,Kildare,New Irish Registrations,Non electric,508
11666,2010,March,Kildare,New Irish Registrations,Non electric,503
11667,2010,April,Kildare,New Irish Registrations,Non electric,308
11668,2010,May,Kildare,New Irish Registrations,Non electric,296
11669,2010,June,Kildare,New Irish Registrations,Non electric,262
11670,2010,July,Kildare,New Irish Registrations,Non electric,229
11671,2010,August,Kildare,New Irish Registrations,Non electric,204
11672,2010,September,Kildare,New Irish Registrations,Non electric,153
11673,2010,October,Kildare,New Irish Registrations,Non electric,107
11674,2010,November,Kildare,New Irish Registrations,Non electric,50
11675,2010,December,Kildare,New Irish Registrations,Non electric,13
11676,2010,January,Kildare,New Imports,Non electric,5
11677,2010,February,Kildare,New Imports,Non electric,10
11678,2010,March,Kildare,New Imports,Non electric,14
11679,2010,April,Kildare,New Imports,Non electric,9
11680,2010,May,Kildare,New Imports,Non electric,5
11681,2010,June,Kildare,New Imports,Non electric,3
11682,2010,July,Kildare,New Imports,Non electric,4
11683,2010,August,Kildare,New Imports,Non electric,7
11684,2010,September,Kildare,New Imports,Non electric,2
11685,2010,October,Kildare,New Imports,Non electric,3
11686,2010,December,Kildare,New Imports,Non electric,2
11687,2010,January,Kildare,Used Imports,Non electric,108
11688,2010,February,Kildare,Used Imports,Non electric,149
11689,2010,March,Kildare,Used Imports,Non electric,163
11690,2010,April,Kildare,Used Imports,Non electric,159
11691,2010,May,Kildare,Used Imports,Non electric,142
11692,2010,June,Kildare,Used Imports,Non electric,124
11693,2010,July,Kildare,Used Imports,Non electric,109
11694,2010,August,Kildare,Used Imports,Non electric,144
11695,2010,September,Kildare,Used Imports,Non electric,95
11696,2010,October,Kildare,Used Imports,Non electric,111
11697,2010,November,Kildare,Used Imports,Non electric,141
11698,2010,December,Kildare,Used Imports,Non electric,64
11699,2010,January,Kildare,New Irish Registrations,Hybrid,5
11700,2010,February,Kildare,New Irish Registrations,Hybrid,5
11701,2010,March,Kildare,New Irish Registrations,Hybrid,6
11702,2010,April,Kildare,New Irish Registrations,Hybrid,2
11703,2010,May,Kildare,New Irish Registrations,Hybrid,4
11704,2010,June,Kildare,New Irish Registrations,Hybrid,1
11705,2010,November,Kildare,New Irish Registrations,Hybrid,1
11706,2010,February,Kildare,New Imports,Hybrid,4
11707,2010,April,Kildare,New Imports,Hybrid,2
11708,2010,May,Kildare,New Imports,Hybrid,1
11709,2010,July,Kildare,New Imports,Hybrid,1
11710,2010,December,Kildare,New Imports,Hybrid,1
11711,2010,January,Kildare,Used Imports,Hybrid,1
11712,2010,February,Kildare,Used Imports,Hybrid,3
11713,2010,March,Kildare,Used Imports,Hybrid,2
11714,2010,May,Kildare,Used Imports,Hybrid,1
11715,2010,June,Kildare,Used Imports,Hybrid,1
11716,2010,July,Kildare,Used Imports,Hybrid,3
11717,2010,August,Kildare,Used Imports,Hybrid,1
11718,2010,October,Kildare,Used Imports,Hybrid,3
11719,2010,November,Kildare,Used Imports,Hybrid,1
11720,2010,December,Kildare,Used Imports,Hybrid,1
11721,2010,January,Kilkenny,New Irish Registrations,Non electric,320
11722,2010,February,Kilkenny,New Irish Registrations,Non electric,250
11723,2010,March,Kilkenny,New Irish Registrations,Non electric,232
11724,2010,April,Kilkenny,New Irish Registrations,Non electric,197
11725,2010,May,Kilkenny,New Irish Registrations,Non electric,153
11726,2010,June,Kilkenny,New Irish Registrations,Non electric,131
11727,2010,July,Kilkenny,New Irish Registrations,Non electric,97
11728,2010,August,Kilkenny,New Irish Registrations,Non electric,84
11729,2010,September,Kilkenny,New Irish Registrations,Non electric,80
11730,2010,October,Kilkenny,New Irish Registrations,Non electric,53
11731,2010,November,Kilkenny,New Irish Registrations,Non electric,31
11732,2010,December,Kilkenny,New Irish Registrations,Non electric,4
11733,2010,January,Kilkenny,New Imports,Non electric,3
11734,2010,February,Kilkenny,New Imports,Non electric,7
11735,2010,March,Kilkenny,New Imports,Non electric,7
11736,2010,April,Kilkenny,New Imports,Non electric,5
11737,2010,May,Kilkenny,New Imports,Non electric,6
11738,2010,June,Kilkenny,New Imports,Non electric,5
11739,2010,July,Kilkenny,New Imports,Non electric,4
11740,2010,September,Kilkenny,New Imports,Non electric,1
11741,2010,October,Kilkenny,New Imports,Non electric,1
11742,2010,December,Kilkenny,New Imports,Non electric,1
11743,2010,January,Kilkenny,Used Imports,Non electric,47
11744,2010,February,Kilkenny,Used Imports,Non electric,67
11745,2010,March,Kilkenny,Used Imports,Non electric,72
11746,2010,April,Kilkenny,Used Imports,Non electric,70
11747,2010,May,Kilkenny,Used Imports,Non electric,69
11748,2010,June,Kilkenny,Used Imports,Non electric,44
11749,2010,July,Kilkenny,Used Imports,Non electric,60
11750,2010,August,Kilkenny,Used Imports,Non electric,56
11751,2010,September,Kilkenny,Used Imports,Non electric,34
11752,2010,October,Kilkenny,Used Imports,Non electric,37
11753,2010,November,Kilkenny,Used Imports,Non electric,60
11754,2010,December,Kilkenny,Used Imports,Non electric,18
11755,2010,January,Kilkenny,New Irish Registrations,Hybrid,2
11756,2010,February,Kilkenny,New Irish Registrations,Hybrid,3
11757,2010,March,Kilkenny,New Irish Registrations,Hybrid,3
11758,2010,April,Kilkenny,New Irish Registrations,Hybrid,2
11759,2010,June,Kilkenny,New Irish Registrations,Hybrid,1
11760,2010,July,Kilkenny,New Irish Registrations,Hybrid,2
11761,2010,August,Kilkenny,New Irish Registrations,Hybrid,1
11762,2010,October,Kilkenny,New Irish Registrations,Hybrid,1
11763,2010,June,Kilkenny,New Imports,Hybrid,1
11764,2010,April,Kilkenny,Used Imports,Hybrid,1
11765,2010,June,Kilkenny,Used Imports,Hybrid,1
11766,2010,January,Longford,New Irish Registrations,Non electric,91
11767,2010,February,Longford,New Irish Registrations,Non electric,83
11768,2010,March,Longford,New Irish Registrations,Non electric,72
11769,2010,April,Longford,New Irish Registrations,Non electric,45
11770,2010,May,Longford,New Irish Registrations,Non electric,50
11771,2010,June,Longford,New Irish Registrations,Non electric,48
11772,2010,July,Longford,New Irish Registrations,Non electric,44
11773,2010,August,Longford,New Irish Registrations,Non electric,34
11774,2010,September,Longford,New Irish Registrations,Non electric,24
11775,2010,October,Longford,New Irish Registrations,Non electric,19
11776,2010,November,Longford,New Irish Registrations,Non electric,8
11777,2010,December,Longford,New Irish Registrations,Non electric,1
11778,2010,January,Longford,New Imports,Non electric,2
11779,2010,February,Longford,New Imports,Non electric,5
11780,2010,March,Longford,New Imports,Non electric,5
11781,2010,April,Longford,New Imports,Non electric,5
11782,2010,May,Longford,New Imports,Non electric,2
11783,2010,June,Longford,New Imports,Non electric,2
11784,2010,January,Longford,Used Imports,Non electric,41
11785,2010,February,Longford,Used Imports,Non electric,44
11786,2010,March,Longford,Used Imports,Non electric,55
11787,2010,April,Longford,Used Imports,Non electric,38
11788,2010,May,Longford,Used Imports,Non electric,40
11789,2010,June,Longford,Used Imports,Non electric,29
11790,2010,July,Longford,Used Imports,Non electric,34
11791,2010,August,Longford,Used Imports,Non electric,40
11792,2010,September,Longford,Used Imports,Non electric,31
11793,2010,October,Longford,Used Imports,Non electric,29
11794,2010,November,Longford,Used Imports,Non electric,30
11795,2010,December,Longford,Used Imports,Non electric,28
11796,2010,February,Longford,New Irish Registrations,Hybrid,1
11797,2010,April,Longford,New Irish Registrations,Hybrid,1
11798,2010,May,Longford,New Irish Registrations,Hybrid,1
11799,2010,April,Longford,Used Imports,Hybrid,1
11800,2010,July,Longford,Used Imports,Hybrid,1
11801,2010,October,Longford,Used Imports,Hybrid,1
11802,2010,November,Longford,Used Imports,Hybrid,2
11803,2010,January,Louth,New Irish Registrations,Non electric,449
11804,2010,February,Louth,New Irish Registrations,Non electric,340
11805,2010,March,Louth,New Irish Registrations,Non electric,301
11806,2010,April,Louth,New Irish Registrations,Non electric,197
11807,2010,May,Louth,New Irish Registrations,Non electric,169
11808,2010,June,Louth,New Irish Registrations,Non electric,197
11809,2010,July,Louth,New Irish Registrations,Non electric,149
11810,2010,August,Louth,New Irish Registrations,Non electric,111
11811,2010,September,Louth,New Irish Registrations,Non electric,109
11812,2010,October,Louth,New Irish Registrations,Non electric,55
11813,2010,November,Louth,New Irish Registrations,Non electric,20
11814,2010,December,Louth,New Irish Registrations,Non electric,7
11815,2010,January,Louth,New Imports,Non electric,9
11816,2010,February,Louth,New Imports,Non electric,8
11817,2010,March,Louth,New Imports,Non electric,12
11818,2010,April,Louth,New Imports,Non electric,9
11819,2010,May,Louth,New Imports,Non electric,1
11820,2010,June,Louth,New Imports,Non electric,6
11821,2010,July,Louth,New Imports,Non electric,2
11822,2010,August,Louth,New Imports,Non electric,5
11823,2010,September,Louth,New Imports,Non electric,2
11824,2010,October,Louth,New Imports,Non electric,3
11825,2010,November,Louth,New Imports,Non electric,1
11826,2010,January,Louth,Used Imports,Non electric,133
11827,2010,February,Louth,Used Imports,Non electric,163
11828,2010,March,Louth,Used Imports,Non electric,167
11829,2010,April,Louth,Used Imports,Non electric,158
11830,2010,May,Louth,Used Imports,Non electric,137
11831,2010,June,Louth,Used Imports,Non electric,152
11832,2010,July,Louth,Used Imports,Non electric,128
11833,2010,August,Louth,Used Imports,Non electric,123
11834,2010,September,Louth,Used Imports,Non electric,95
11835,2010,October,Louth,Used Imports,Non electric,114
11836,2010,November,Louth,Used Imports,Non electric,143
11837,2010,December,Louth,Used Imports,Non electric,68
11838,2010,January,Louth,New Irish Registrations,Hybrid,7
11839,2010,February,Louth,New Irish Registrations,Hybrid,3
11840,2010,March,Louth,New Irish Registrations,Hybrid,1
11841,2010,May,Louth,New Irish Registrations,Hybrid,2
11842,2010,July,Louth,New Irish Registrations,Hybrid,2
11843,2010,December,Louth,New Irish Registrations,Hybrid,1
11844,2010,February,Louth,New Imports,Hybrid,1
11845,2010,March,Louth,New Imports,Hybrid,1
11846,2010,July,Louth,New Imports,Hybrid,1
11847,2010,February,Louth,Used Imports,Hybrid,2
11848,2010,March,Louth,Used Imports,Hybrid,1
11849,2010,April,Louth,Used Imports,Hybrid,2
11850,2010,May,Louth,Used Imports,Hybrid,3
11851,2010,July,Louth,Used Imports,Hybrid,1
11852,2010,August,Louth,Used Imports,Hybrid,2
11853,2010,September,Louth,Used Imports,Hybrid,1
11854,2010,October,Louth,Used Imports,Hybrid,1
11855,2010,November,Louth,Used Imports,Hybrid,4
11856,2010,December,Louth,Used Imports,Hybrid,2
11857,2010,January,Laois,New Irish Registrations,Non electric,243
11858,2010,February,Laois,New Irish Registrations,Non electric,183
11859,2010,March,Laois,New Irish Registrations,Non electric,206
11860,2010,April,Laois,New Irish Registrations,Non electric,95
11861,2010,May,Laois,New Irish Registrations,Non electric,119
11862,2010,June,Laois,New Irish Registrations,Non electric,94
11863,2010,July,Laois,New Irish Registrations,Non electric,70
11864,2010,August,Laois,New Irish Registrations,Non electric,44
11865,2010,September,Laois,New Irish Registrations,Non electric,55
11866,2010,October,Laois,New Irish Registrations,Non electric,39
11867,2010,November,Laois,New Irish Registrations,Non electric,24
11868,2010,December,Laois,New Irish Registrations,Non electric,5
11869,2010,January,Laois,New Imports,Non electric,7
11870,2010,February,Laois,New Imports,Non electric,2
11871,2010,March,Laois,New Imports,Non electric,4
11872,2010,April,Laois,New Imports,Non electric,2
11873,2010,May,Laois,New Imports,Non electric,1
11874,2010,August,Laois,New Imports,Non electric,3
11875,2010,January,Laois,Used Imports,Non electric,43
11876,2010,February,Laois,Used Imports,Non electric,54
11877,2010,March,Laois,Used Imports,Non electric,68
11878,2010,April,Laois,Used Imports,Non electric,51
11879,2010,May,Laois,Used Imports,Non electric,63
11880,2010,June,Laois,Used Imports,Non electric,41
11881,2010,July,Laois,Used Imports,Non electric,44
11882,2010,August,Laois,Used Imports,Non electric,55
11883,2010,September,Laois,Used Imports,Non electric,28
11884,2010,October,Laois,Used Imports,Non electric,36
11885,2010,November,Laois,Used Imports,Non electric,50
11886,2010,December,Laois,Used Imports,Non electric,25
11887,2010,February,Laois,New Irish Registrations,Hybrid,1
11888,2010,April,Laois,New Irish Registrations,Hybrid,1
11889,2010,February,Laois,New Imports,Hybrid,2
11890,2010,February,Laois,Used Imports,Hybrid,1
11891,2010,April,Laois,Used Imports,Hybrid,2
11892,2010,July,Laois,Used Imports,Hybrid,2
